,r2_train,r2_test
0,0.6957680785941989,0.6482544700178132
1,0.7015807403113059,0.28571238918114494
2,0.6966468914689385,0.6404250434888636
3,0.6967210301192592,0.6046071297570255
4,0.6933157716970583,0.662579013709768
5,0.6987129477559583,0.5319611973275487
6,0.7018043693573787,0.5198594728593127
7,0.6949933639824194,0.6445939232771696
8,0.7027295800300879,0.4714926483723483
9,0.7011931805686871,0.42884335327206013
10,0.700042264948891,0.46364408276634106
11,0.6928013037829162,0.6298219643799507
12,0.6959788574242278,0.6018798243989578
13,0.6999280581547059,0.5634839023205156
14,0.6970094192619116,0.5758615135860721
15,0.6945355298644289,0.6419465933741546
16,0.6873329359823582,0.6913367669417276
17,0.6946336500751681,0.589175713737893
18,0.697232890737921,0.637432922845993
19,0.6945749341305335,0.6660758228072972
20,0.7023705772165301,0.5085394156604883
21,0.6963421754316821,0.6632913237447271
22,0.6993684786658434,0.5803278554658533
23,0.6909487628717319,0.6904097798546456
24,0.7016325612557186,0.5102465175615838
25,0.6931491991453016,0.5916967045546184
26,0.6927985587427103,0.6397303134709873
27,0.6986383113567805,0.5819222529017645
28,0.6975291378147291,0.5670799904179847
29,0.6933224206298647,0.6170073564347041
30,0.69507698396403,0.5924550010506922
31,0.6932054133089962,0.5139715332440424
32,0.7012232834939613,0.5721592418430543
33,0.6886564764522198,0.7351516621583483
34,0.6933781901306761,0.6829450570113876
35,0.7022942631138184,0.5031391725442759
36,0.6932200317505086,0.6363946922001791
37,0.6968004279321542,0.5954934838630119
38,0.6991318466991832,0.5094490036582457
39,0.694854489577424,0.6581190198097149
40,0.6889752195792125,0.7017989825584336
41,0.6906981421771052,0.6742834519011014
42,0.6946122424882084,0.6160080861843056
43,0.6933797300103675,0.6933258401186451
44,0.6973879467520431,0.5314016418025631
45,0.6936382732034281,0.6398084667285386
46,0.6996970787062027,0.5877127787357831
47,0.6946759294391873,0.6201560088218803
48,0.6989678553546002,0.6116646293369707
49,0.6959833880275748,0.5425289182750261
50,0.697445427281925,0.553055735059932
51,0.6954184958500416,0.6033223953772813
52,0.689565439314594,0.693763355631153
53,0.6973624638930389,0.6140993851476795
54,0.6902227774734232,0.5182465521592339
55,0.6929519184174892,0.6904398069393999
56,0.6896840076026625,0.6569804114842797
57,0.6997665662184942,0.5134047770845921
58,0.6963637069992187,0.6569036790757194
59,0.6963011274403051,0.6403740825448194
60,0.6938861332969524,0.5852715260043053
61,0.6978232065230057,0.5678739302679761
62,0.6994505483925741,0.3843717887414211
63,0.6958033167706145,0.6060446956851914
64,0.6869090377488112,0.7246862031078805
65,0.6967386792714894,0.478631025902986
66,0.6929422930297686,0.6719913587607145
67,0.6931674492892975,0.6520892204125446
68,0.6981622923315909,0.5607369565133922
69,0.6949632898782537,0.6862247319761996
70,0.7013857033511934,0.49338148618451816
71,0.7007431814170917,0.4090488599565192
72,0.6955596720910701,0.5860654153473138
73,0.6994985959208052,0.527011931708488
74,0.697083889598926,0.6695098088960324
75,0.6927291577943882,0.6358303951183006
76,0.6987230794153774,0.6026818663275302
77,0.6958578345811217,0.6092853715817815
78,0.8134201691103257,0.6508818241254303
79,0.6983147663256102,0.5699538036112168
80,0.6960147996426764,0.580579777505525
81,0.703261877170666,0.5296847181284408
82,0.6972575676825797,0.5911956722691143
83,0.6970413734059537,0.5196855070800026
84,0.6952113464420353,0.6113167632394558
85,0.6934518484316766,0.6248080473808633
86,0.6917633314121665,0.6590283043871165
87,0.6981826377601286,0.5881287858037885
88,0.7014328207857397,0.4918598399798504
89,0.6976136173355098,0.5375825361855258
90,0.70079926293105,0.5480392898437345
91,0.6952881365540784,0.6500021488492493
92,0.6996864430717709,0.5086131144207795
93,0.6942603637264989,0.6707513292762586
94,0.6958846659465592,0.5823496936381027
95,0.6928870682752434,0.6448027559943931
96,0.6992702255400499,0.5061136092754916
97,0.691550054650733,0.634713745049664
98,0.69284820586808,0.6318024379724112
99,0.6982324700440041,0.6527776482875636
